year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2054,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24187.0,63565.223,2.628,38479.0,8009.0,5729.0,24741.0,43444.732,5409.0,2600.0,1895.0,3834.0,8346.0,3754.0,3971.0,8670.0,24.288,33.13,3329.772,1578.543
2055,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24335.0,63687.608,2.617,38739.0,8058.0,5733.0,24948.0,43596.933,5452.0,2606.0,1901.0,3832.0,8346.0,3823.0,4040.0,8739.0,24.302999999999997,33.217,3206.12,1594.297
2056,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24361.0,63493.976,2.606,39017.0,8108.0,5709.0,25200.0,43984.65,5494.0,2614.0,1892.0,3817.0,8346.0,3897.0,4126.0,8831.0,24.302999999999997,33.014,3314.429,1595.905
2057,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24364.0,63685.755,2.614,39300.0,8151.0,5689.0,25460.0,44147.702,5530.0,2621.0,1887.0,3802.0,8345.0,3976.0,4216.0,8923.0,24.313,32.435,3182.375,1608.574
2058,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24368.0,64478.39,2.646,39489.0,8196.0,5607.0,25686.0,44442.630000000005,5571.0,2625.0,1852.0,3755.0,8343.0,4048.0,4292.0,9003.0,24.321,31.884,3258.802,1638.62
2059,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24373.0,65145.932,2.673,39711.0,8263.0,5491.0,25957.0,44855.126,5626.0,2637.0,1800.0,3691.0,8338.0,4119.0,4399.0,9101.0,24.327,31.478,3425.993,1662.335
2060,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24394.0,65947.186,2.703,40023.0,8332.0,5501.0,26190.0,45053.837,5679.0,2653.0,1810.0,3691.0,8338.0,4170.0,4482.0,9200.0,24.335,31.275,3280.655,1694.5720000000001
2061,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24401.0,66831.095,2.739,40292.0,8389.0,5509.0,26394.0,45394.476,5725.0,2664.0,1818.0,3691.0,8338.0,4225.0,4563.0,9268.0,24.311999999999998,31.13,3322.127,1724.908
2062,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24455.0,67707.092,2.769,40503.0,8476.0,5416.0,26611.0,46013.277,5794.0,2682.0,1781.0,3635.0,8325.0,4267.0,4646.0,9373.0,24.289,31.043,3704.3759999999997,1750.566
2063,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24460.0,68480.499,2.8,40815.0,8539.0,5420.0,26856.0,46089.082,5851.0,2688.0,1785.0,3635.0,8325.0,4325.0,4720.0,9486.0,24.288,30.957,3442.603,1776.237
2064,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24488.0,69343.164,2.832,41096.0,8598.0,5430.0,27068.0,46551.851,5906.0,2692.0,1795.0,3635.0,8325.0,4385.0,4787.0,9571.0,24.302999999999997,30.899,3588.178,1812.472
2065,city,American Fork,American Fork,,,,,,American Fork,,,,,,,24493.0,70103.221,2.862,41410.0,8661.0,5434.0,27315.0,46770.046,5954.0,2707.0,1799.0,3635.0,8325.0,4451.0,4874.0,9665.0,24.321,30.841,3464.355,1840.531
2023,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,55.0,183.0,3.327,25.0,0.0,24.0,1.0,31.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2024,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,55.0,184.0,3.345,23.0,0.0,22.0,1.0,29.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2025,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,56.0,186.0,3.321,24.0,0.0,23.0,1.0,30.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2026,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,58.0,187.0,3.224,24.0,0.0,23.0,1.0,30.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2027,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,58.0,188.0,3.241,24.0,0.0,23.0,1.0,30.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2028,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,59.0,189.0,3.203,24.0,0.0,23.0,1.0,31.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2029,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,62.0,191.0,3.081,24.0,0.0,23.0,1.0,31.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2030,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,63.0,193.0,3.063,25.0,0.0,24.0,1.0,32.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2031,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,64.0,195.0,3.047,25.0,0.0,24.0,1.0,32.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2032,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,65.0,197.0,3.031,26.0,0.0,25.0,1.0,34.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2033,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,66.0,198.0,3.0,26.0,0.0,25.0,1.0,34.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2034,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,67.0,199.0,2.97,26.0,0.0,25.0,1.0,34.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2035,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,68.0,202.0,2.971,26.0,0.0,25.0,1.0,34.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2036,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,69.0,203.0,2.942,26.0,0.0,25.0,1.0,34.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2037,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,71.0,206.0,2.901,27.0,0.0,26.0,1.0,35.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2038,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,71.0,207.0,2.915,27.0,0.0,26.0,1.0,35.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2039,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,72.0,209.0,2.903,27.0,0.0,26.0,1.0,35.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2040,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,74.0,213.0,2.878,27.0,0.0,26.0,1.0,35.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2041,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,75.0,216.0,2.88,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2042,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,76.0,217.0,2.855,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2043,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,79.0,219.0,2.772,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2044,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,80.0,221.0,2.763,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2045,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,81.0,223.0,2.753,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2046,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,82.0,226.0,2.756,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2047,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,83.0,229.0,2.759,28.0,0.0,27.0,1.0,36.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2048,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,84.0,231.0,2.75,29.0,0.0,28.0,1.0,37.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2049,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,86.0,235.0,2.733,29.0,0.0,28.0,1.0,37.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2050,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,87.0,237.0,2.724,29.0,0.0,28.0,1.0,37.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2051,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,88.0,240.0,2.727,29.0,0.0,28.0,1.0,37.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2052,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,90.0,241.0,2.678,29.0,0.0,28.0,1.0,37.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2053,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,90.0,245.0,2.722,30.0,0.0,29.0,1.0,38.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2054,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,92.0,246.0,2.674,30.0,0.0,29.0,1.0,39.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2055,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,95.0,248.0,2.611,30.0,0.0,29.0,1.0,39.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2056,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,96.0,250.0,2.604,30.0,0.0,29.0,1.0,39.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2057,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,98.0,253.0,2.582,30.0,0.0,29.0,1.0,39.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2058,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,98.0,256.0,2.612,30.0,0.0,29.0,1.0,39.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2059,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,99.0,257.0,2.596,30.0,0.0,29.0,1.0,39.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2060,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,101.0,260.0,2.574,30.0,0.0,29.0,1.0,40.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
2061,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,102.0,262.0,2.569,30.0,0.0,29.0,1.0,42.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0
2062,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,103.0,265.0,2.573,30.0,0.0,29.0,1.0,40.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
2063,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,105.0,266.0,2.533,30.0,0.0,29.0,1.0,40.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
2064,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,105.0,269.0,2.562,31.0,0.0,30.0,1.0,41.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
2065,city,Balance of BOX ELDER,Balance of BOX ELDER,,,,,,Balance of BOX ELDER,,,,,,,106.0,270.0,2.547,31.0,0.0,30.0,1.0,41.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
2023,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,315.0,1000.683,3.177,107.0,14.0,5.0,88.0,250.065,14.0,0.0,4.0,1.0,8.0,37.0,2.0,41.0,78.624,0.0,45.422,19.020999999999997
2024,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,362.0,1148.11,3.172,111.0,15.0,5.0,91.0,220.65300000000002,15.0,0.0,4.0,1.0,8.0,39.0,3.0,41.0,78.624,0.0,8.986,22.044
2025,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,396.0,1220.382,3.082,112.0,15.0,5.0,92.0,243.819,15.0,0.0,4.0,1.0,8.0,39.0,4.0,41.0,78.6,0.0,28.176000000000002,25.047
2026,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,437.0,1330.3700000000001,3.044,115.0,15.0,7.0,93.0,253.359,15.0,0.0,6.0,1.0,8.0,39.0,4.0,42.0,80.616,0.0,29.732999999999997,28.005
2027,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,461.0,1397.772,3.032,119.0,16.0,8.0,95.0,250.018,16.0,0.0,6.0,2.0,8.0,39.0,5.0,43.0,80.66000000000001,0.0,21.325,29.031
2028,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,500.0,1520.1589999999999,3.04,123.0,17.0,9.0,97.0,258.132,17.0,0.0,7.0,2.0,8.0,40.0,5.0,44.0,80.58,0.0,22.509,32.038999999999994
2029,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,521.0,1568.8519999999999,3.011,127.0,17.0,9.0,101.0,263.22700000000003,17.0,0.0,7.0,2.0,8.0,40.0,8.0,45.0,80.664,0.0,22.514,33.036
2030,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,526.0,1574.867,2.994,128.0,17.0,10.0,101.0,264.736,17.0,0.0,8.0,2.0,8.0,40.0,8.0,45.0,80.867,0.0,22.837,33.031
2031,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,540.0,1596.2720000000002,2.956,131.0,17.0,11.0,103.0,270.806,17.0,0.0,9.0,2.0,8.0,41.0,8.0,46.0,80.8,0.0,24.974,34.031
2032,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,547.0,1603.679,2.932,133.0,17.0,12.0,104.0,275.603,17.0,0.0,10.0,2.0,8.0,41.0,8.0,47.0,80.824,0.0,26.78,34.998
2033,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,552.0,1605.706,2.909,134.0,18.0,12.0,104.0,279.084,18.0,0.0,10.0,2.0,8.0,41.0,8.0,47.0,82.512,0.0,27.546,35.031
2034,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,556.0,1607.831,2.892,135.0,19.0,12.0,104.0,284.551,19.0,0.0,10.0,2.0,8.0,41.0,8.0,47.0,83.90899999999999,0.0,30.616999999999997,35.032
2035,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,560.0,1614.2359999999999,2.883,134.0,19.0,12.0,103.0,338.651,19.0,0.0,10.0,2.0,8.0,40.0,8.0,47.0,82.8,0.0,86.81700000000001,35.034
2036,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,575.0,1657.2579999999998,2.882,137.0,19.0,15.0,103.0,406.461,19.0,0.0,13.0,2.0,8.0,40.0,8.0,47.0,82.713,0.0,150.71699999999998,36.034
2037,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,598.0,1684.624,2.817,141.0,24.0,11.0,106.0,359.34999999999997,23.0,1.0,10.0,1.0,8.0,42.0,7.0,49.0,81.592,0.0,97.735,39.031
2038,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,623.0,1749.107,2.808,141.0,24.0,11.0,106.0,399.549,23.0,1.0,10.0,1.0,8.0,42.0,7.0,49.0,81.88799999999999,0.0,135.649,41.01
2039,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,667.0,1864.304,2.795,142.0,24.0,12.0,106.0,510.469,23.0,1.0,11.0,1.0,8.0,42.0,7.0,49.0,82.8,0.0,240.656,45.01
2040,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,753.0,2117.989,2.813,143.0,24.0,12.0,107.0,766.638,23.0,1.0,11.0,1.0,8.0,42.0,7.0,50.0,78.678,0.0,494.971,49.994
2041,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,855.0,2421.222,2.832,143.0,24.0,12.0,107.0,841.8530000000001,23.0,1.0,11.0,1.0,8.0,42.0,7.0,50.0,77.693,0.0,567.133,54.036
2042,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,1023.0,2902.339,2.837,254.0,46.0,25.0,183.0,1287.7079999999999,40.0,6.0,24.0,1.0,8.0,78.0,15.0,82.0,74.708,0.0,891.939,67.067
2043,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,1266.0,3582.723,2.83,341.0,68.0,39.0,234.0,1385.191,59.0,9.0,38.0,1.0,8.0,98.0,20.0,108.0,71.575,0.0,891.571,81.034
2044,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,1492.0,4231.2210000000005,2.836,403.0,80.0,43.0,280.0,1205.236,70.0,10.0,42.0,1.0,8.0,120.0,24.0,128.0,66.526,0.0,640.606,95.11
2045,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,1793.0,5067.126,2.826,468.0,95.0,54.0,319.0,1836.186,82.0,13.0,53.0,1.0,8.0,136.0,31.0,144.0,62.408,0.0,1188.734,117.045
2046,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,2205.0,6273.652,2.845,549.0,111.0,65.0,373.0,2333.255,93.0,18.0,64.0,1.0,8.0,162.0,38.0,165.0,52.398,0.0,1587.865,143.999
2047,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,2650.0,7536.124,2.844,622.0,126.0,73.0,423.0,2026.321,107.0,19.0,72.0,1.0,8.0,189.0,45.0,181.0,49.324,0.0,1185.057,169.945
2048,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,3231.0,9153.582,2.833,663.0,131.0,77.0,455.0,2740.634,112.0,19.0,76.0,1.0,8.0,208.0,48.0,191.0,37.184999999999995,0.0,1832.458,207.99599999999998
2049,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,3848.0,10916.27,2.837,706.0,136.0,84.0,486.0,2778.81,116.0,20.0,83.0,1.0,8.0,228.0,52.0,198.0,22.093,0.0,1802.762,247.956
2050,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,4491.0,12695.554,2.827,691.0,135.0,88.0,468.0,2473.782,116.0,19.0,87.0,1.0,8.0,214.0,51.0,195.0,8.065999999999999,0.0,1482.737,291.979
2051,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,5006.0,14076.441,2.812,716.0,142.0,91.0,483.0,2013.306,120.0,22.0,90.0,1.0,8.0,223.0,51.0,201.0,2.02,0.0,969.274,326.011
2052,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,5383.0,15038.356,2.794,736.0,143.0,94.0,499.0,1451.934,121.0,22.0,93.0,1.0,8.0,232.0,52.0,207.0,1.013,0.0,363.877,351.047
2053,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,5711.0,15839.017,2.773,758.0,148.0,95.0,515.0,1524.953,126.0,22.0,94.0,1.0,8.0,245.0,52.0,210.0,1.013,0.0,390.717,375.229
2054,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,6305.0,17431.242,2.765,776.0,151.0,97.0,528.0,1744.491,128.0,23.0,96.0,1.0,8.0,248.0,54.0,218.0,1.012,0.0,555.336,412.142
2055,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,7131.0,19605.564,2.749,788.0,154.0,97.0,537.0,1725.066,130.0,24.0,96.0,1.0,8.0,251.0,56.0,222.0,1.013,0.0,469.968,466.085
2056,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8006.0,21840.755,2.728,800.0,155.0,99.0,546.0,1867.1219999999998,131.0,24.0,98.0,1.0,8.0,253.0,59.0,226.0,1.013,0.0,541.142,524.97
2057,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8670.0,23559.949,2.717,807.0,157.0,99.0,551.0,1952.418,133.0,24.0,98.0,1.0,8.0,257.0,60.0,226.0,1.013,0.0,568.559,575.845
2058,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8670.0,23854.422,2.751,818.0,159.0,101.0,558.0,1889.597,134.0,25.0,100.0,1.0,8.0,259.0,61.0,230.0,1.013,0.0,486.719,583.865
2059,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8723.0,24220.878,2.777,831.0,159.0,101.0,571.0,1988.298,134.0,25.0,100.0,1.0,8.0,264.0,61.0,238.0,1.014,0.0,560.163,596.121
2060,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8799.0,24681.183,2.805,837.0,162.0,103.0,572.0,2063.836,135.0,27.0,102.0,1.0,8.0,265.0,61.0,238.0,1.014,0.0,615.975,609.845
2061,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8850.0,25100.126,2.836,841.0,164.0,103.0,574.0,2056.44,136.0,28.0,102.0,1.0,8.0,265.0,62.0,239.0,1.013,0.0,591.461,622.967
2062,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,8870.0,25437.343,2.868,845.0,167.0,104.0,574.0,2028.93,139.0,28.0,103.0,1.0,8.0,265.0,62.0,239.0,1.012,0.0,545.708,637.206
2063,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,9003.0,26022.823,2.89,858.0,172.0,106.0,580.0,2267.974,142.0,30.0,105.0,1.0,8.0,266.0,63.0,243.0,1.012,0.0,752.875,656.088
2064,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,9082.0,26521.819,2.92,868.0,175.0,107.0,586.0,2212.634,145.0,30.0,106.0,1.0,8.0,268.0,63.0,247.0,1.013,0.0,673.446,670.172
2065,city,Benjamin,Benjamin,,,,,,Benjamin,,,,,,,9123.0,26920.949,2.951,874.0,177.0,107.0,590.0,2158.838,147.0,30.0,106.0,1.0,8.0,268.0,64.0,250.0,1.013,0.0,596.998,686.827
2023,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,5938.0,19149.418999999998,3.225,7657.0,624.0,2181.0,4852.0,9291.876,367.0,257.0,370.0,1811.0,960.0,1249.0,178.0,2465.0,52.123,427.12600000000003,774.678,380.945
2024,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,5941.0,18956.271,3.191,7827.0,629.0,2267.0,4931.0,9185.875,369.0,260.0,362.0,1905.0,958.0,1282.0,189.0,2502.0,52.293,437.354,497.161,372.067
2025,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,5951.0,18772.652000000002,3.155,7950.0,638.0,2329.0,4983.0,9512.001,376.0,262.0,362.0,1967.0,966.0,1289.0,208.0,2520.0,52.208,432.099,671.545,406.143
2026,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,5966.0,18610.354,3.119,7986.0,640.0,2338.0,5008.0,9490.079,376.0,264.0,362.0,1976.0,960.0,1288.0,221.0,2539.0,54.172,441.296,602.546,406.065
2027,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6008.0,18526.347,3.084,8063.0,648.0,2377.0,5038.0,9716.081,382.0,266.0,362.0,2015.0,959.0,1297.0,230.0,2552.0,54.486,447.302,740.245,411.05100000000004
2028,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6030.0,18387.596,3.049,8105.0,647.0,2385.0,5073.0,9665.873,383.0,264.0,362.0,2023.0,966.0,1304.0,233.0,2570.0,55.406,425.813,666.642,413.009
2029,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6082.0,18366.083,3.02,8137.0,625.0,2395.0,5117.0,9698.435000000001,370.0,255.0,362.0,2033.0,971.0,1310.0,238.0,2598.0,55.181,399.259,686.933,420.062
2030,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6125.0,18304.881,2.989,8185.0,633.0,2399.0,5153.0,9704.84,378.0,255.0,362.0,2037.0,977.0,1313.0,245.0,2618.0,55.321,390.813,644.66,429.05
2031,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6169.0,18285.816,2.964,8233.0,640.0,2410.0,5183.0,9735.088,389.0,251.0,362.0,2048.0,988.0,1311.0,250.0,2634.0,55.323,391.658,621.097,434.009
2032,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6218.0,18258.146,2.936,8295.0,656.0,2415.0,5224.0,9873.461,399.0,257.0,362.0,2053.0,994.0,1312.0,258.0,2660.0,54.410000000000004,409.48699999999997,675.6990000000001,438.867
2033,city,Bluffdale,Bluffdale,,,,,,Bluffdale,,,,,,,6252.0,18208.373,2.912,8614.0,707.0,2414.0,5493.0,10643.459,441.0,266.0,362.0,2052.0,1064.0,1317.0,285.0,2827.0,55.461,428.627,1097.2350000000001,448.133
